customer_id,customer_email,customer_name,customer_address,customer_city,customer_state,customer_zip,order_id,order_date,creditcard_number,creditcard_exp_date,order_total,ship_via,shipped_date,product_id,order_item_id,order_qty,product_name,product_retail_price
17,tpani@dayrep.com,Tim Pani,3433 E Widget Ave,Palo Alto,CA,92711,1030,2010-03-06 00:00:00.000,487 57329 07655 320,2011-07-31 00:00:00.000,825.0000,Postal Service,2010-03-09 00:00:00.000,7,3,5,Squeaky Sneaks,65.0000
17,tpani@dayrep.com,Tim Pani,3433 E Widget Ave,Palo Alto,CA,92711,1030,2010-03-06 00:00:00.000,487 57329 07655 320,2011-07-31 00:00:00.000,825.0000,Postal Service,2010-03-09 00:00:00.000,33,4,1,Table Saw,290.0000
23,meyezing@dayrep.com,Martin Eyezing,627 Aviation Way,Manhatttan Beach,CA,90266,1031,2010-03-06 00:00:00.000,453 95801 07450 325,2010-04-30 00:00:00.000,910.0000,JiffyEx,2010-03-09 00:00:00.000,31,1,3,"10"" Miter Saw",200.0000
23,meyezing@dayrep.com,Martin Eyezing,627 Aviation Way,Manhatttan Beach,CA,90266,1031,2010-03-06 00:00:00.000,453 95801 07450 325,2010-04-30 00:00:00.000,910.0000,JiffyEx,2010-03-09 00:00:00.000,45,2,4,12 Pack Golf Balls,20.0000
23,meyezing@dayrep.com,Martin Eyezing,627 Aviation Way,Manhatttan Beach,CA,90266,1031,2010-03-06 00:00:00.000,453 95801 07450 325,2010-04-30 00:00:00.000,910.0000,JiffyEx,2010-03-09 00:00:00.000,37,3,2,Drill Bit Set,25.0000
23,meyezing@dayrep.com,Martin Eyezing,627 Aviation Way,Manhatttan Beach,CA,90266,1031,2010-03-06 00:00:00.000,453 95801 07450 325,2010-04-30 00:00:00.000,910.0000,JiffyEx,2010-03-09 00:00:00.000,18,4,4,DVD Player,45.0000
16,ojouglad@gustr.com,Oren Jouglad,1033 N Sycamore Ave.,Los Angeles,CA,90038,1032,2010-03-08 00:00:00.000,4929163190651,2011-07-31 00:00:00.000,45.0000,JiffyEx,2010-03-20 00:00:00.000,39,1,1,Crock Pot,25.0000
16,ojouglad@gustr.com,Oren Jouglad,1033 N Sycamore Ave.,Los Angeles,CA,90038,1032,2010-03-08 00:00:00.000,4929163190651,2011-07-31 00:00:00.000,45.0000,JiffyEx,2010-03-20 00:00:00.000,15,2,1,Running Shorts,20.0000
13,otyme@dayrep.com,Otto Tyme,2508 W Shaw Ave,Fresno,CA,93711,1033,2010-03-08 00:00:00.000,644167 329790 0456,2013-12-31 00:00:00.000,956.0000,Postal Service,2010-03-13 00:00:00.000,28,1,3,"17"" LCD Monitor",150.0000
13,otyme@dayrep.com,Otto Tyme,2508 W Shaw Ave,Fresno,CA,93711,1033,2010-03-08 00:00:00.000,644167 329790 0456,2013-12-31 00:00:00.000,956.0000,Postal Service,2010-03-13 00:00:00.000,30,2,5,19.2v Drill Driver Set,90.0000
13,otyme@dayrep.com,Otto Tyme,2508 W Shaw Ave,Fresno,CA,93711,1033,2010-03-08 00:00:00.000,644167 329790 0456,2013-12-31 00:00:00.000,956.0000,Postal Service,2010-03-13 00:00:00.000,14,3,3,Comfor-fit Tee,12.0000
13,otyme@dayrep.com,Otto Tyme,2508 W Shaw Ave,Fresno,CA,93711,1033,2010-03-08 00:00:00.000,644167 329790 0456,2013-12-31 00:00:00.000,956.0000,Postal Service,2010-03-13 00:00:00.000,24,4,1,PC Webcam,20.0000
1,lkarforless@superrito.com,Lisa Karforless,1555 W Lane Ave,Columbus,OH,43221,1034,2010-03-08 00:00:00.000,453 20915 11179 671,2010-07-31 00:00:00.000,635.0000,JiffyEx,2010-03-12 00:00:00.000,27,1,1,"20"" LCD Monitor",300.0000
1,lkarforless@superrito.com,Lisa Karforless,1555 W Lane Ave,Columbus,OH,43221,1034,2010-03-08 00:00:00.000,453 20915 11179 671,2010-07-31 00:00:00.000,635.0000,JiffyEx,2010-03-12 00:00:00.000,11,2,3,Courdory Pants,24.0000
1,lkarforless@superrito.com,Lisa Karforless,1555 W Lane Ave,Columbus,OH,43221,1034,2010-03-08 00:00:00.000,453 20915 11179 671,2010-07-31 00:00:00.000,635.0000,JiffyEx,2010-03-12 00:00:00.000,50,3,1,Sport Cycle,255.0000
1,lkarforless@superrito.com,Lisa Karforless,1555 W Lane Ave,Columbus,OH,43221,1034,2010-03-08 00:00:00.000,453 20915 11179 671,2010-07-31 00:00:00.000,635.0000,JiffyEx,2010-03-12 00:00:00.000,43,4,1,Tennis Balls,8.0000
23,meyezing@dayrep.com,Martin Eyezing,627 Aviation Way,Manhatttan Beach,CA,90266,1035,2010-03-09 00:00:00.000,453 95801 07450 325,2010-04-30 00:00:00.000,2135.0000,Rodeway Express,2010-03-12 00:00:00.000,31,1,1,"10"" Miter Saw",200.0000
23,meyezing@dayrep.com,Martin Eyezing,627 Aviation Way,Manhatttan Beach,CA,90266,1035,2010-03-09 00:00:00.000,453 95801 07450 325,2010-04-30 00:00:00.000,2135.0000,Rodeway Express,2010-03-12 00:00:00.000,23,2,1,"65"" LCD HD TV",1900.0000
23,meyezing@dayrep.com,Martin Eyezing,627 Aviation Way,Manhatttan Beach,CA,90266,1035,2010-03-09 00:00:00.000,453 95801 07450 325,2010-04-30 00:00:00.000,2135.0000,Rodeway Express,2010-03-12 00:00:00.000,44,3,1,Basketball,35.0000
13,otyme@dayrep.com,Otto Tyme,2508 W Shaw Ave,Fresno,CA,93711,1036,2010-03-09 00:00:00.000,644167 329790 0456,2013-12-31 00:00:00.000,100.0000,JiffyEx,2010-03-12 00:00:00.000,53,1,1,Blender,45.0000
13,otyme@dayrep.com,Otto Tyme,2508 W Shaw Ave,Fresno,CA,93711,1036,2010-03-09 00:00:00.000,644167 329790 0456,2013-12-31 00:00:00.000,100.0000,JiffyEx,2010-03-12 00:00:00.000,4,2,1,Dri-Fit Tee,20.0000
13,otyme@dayrep.com,Otto Tyme,2508 W Shaw Ave,Fresno,CA,93711,1036,2010-03-09 00:00:00.000,644167 329790 0456,2013-12-31 00:00:00.000,100.0000,JiffyEx,2010-03-12 00:00:00.000,41,3,1,Electric Griddle,20.0000
13,otyme@dayrep.com,Otto Tyme,2508 W Shaw Ave,Fresno,CA,93711,1036,2010-03-09 00:00:00.000,644167 329790 0456,2013-12-31 00:00:00.000,100.0000,JiffyEx,2010-03-12 00:00:00.000,52,4,1,Steam Iron,15.0000
11,benarreau@superrito.com,Bo Enarreau,7833 N Ridge Rd,Sacramento,CA,95887,1037,2010-03-10 00:00:00.000,5397663428915010,2010-10-30 00:00:00.000,135.0000,UDS,2010-03-20 00:00:00.000,8,1,3,Cool Jeans,45.0000
24,sboate@gustr.com,Sal Boate,372 San Quentin,San Francisco,CA,94161,1038,2010-03-10 00:00:00.000,3730 093587 04294,2011-08-31 00:00:00.000,605.0000,UDS,2010-03-14 00:00:00.000,30,1,5,19.2v Drill Driver Set,90.0000
24,sboate@gustr.com,Sal Boate,372 San Quentin,San Francisco,CA,94161,1038,2010-03-10 00:00:00.000,3730 093587 04294,2011-08-31 00:00:00.000,605.0000,UDS,2010-03-14 00:00:00.000,15,2,4,Running Shorts,20.0000
24,sboate@gustr.com,Sal Boate,372 San Quentin,San Francisco,CA,94161,1038,2010-03-10 00:00:00.000,3730 093587 04294,2011-08-31 00:00:00.000,605.0000,UDS,2010-03-14 00:00:00.000,16,3,1,X-Train Shoes,75.0000
18,jtyme@gustr.com,Justin Tyme,828 S Broadway,Tarrytown,NY,10591,1039,2010-03-11 00:00:00.000,4556375310789120,2011-03-31 00:00:00.000,300.0000,JiffyEx,2010-03-14 00:00:00.000,49,1,1,Pedometer,10.0000
18,jtyme@gustr.com,Justin Tyme,828 S Broadway,Tarrytown,NY,10591,1039,2010-03-11 00:00:00.000,4556375310789120,2011-03-31 00:00:00.000,300.0000,JiffyEx,2010-03-14 00:00:00.000,33,2,1,Table Saw,290.0000
13,otyme@dayrep.com,Otto Tyme,2508 W Shaw Ave,Fresno,CA,93711,1040,2010-03-11 00:00:00.000,644167 329790 0456,2013-12-31 00:00:00.000,111.0000,Rodeway Express,2010-03-14 00:00:00.000,44,1,1,Basketball,35.0000
13,otyme@dayrep.com,Otto Tyme,2508 W Shaw Ave,Fresno,CA,93711,1040,2010-03-11 00:00:00.000,644167 329790 0456,2013-12-31 00:00:00.000,111.0000,Rodeway Express,2010-03-14 00:00:00.000,48,2,1,Heart Monitor,20.0000
13,otyme@dayrep.com,Otto Tyme,2508 W Shaw Ave,Fresno,CA,93711,1040,2010-03-11 00:00:00.000,644167 329790 0456,2013-12-31 00:00:00.000,111.0000,Rodeway Express,2010-03-14 00:00:00.000,36,3,1,Screwdriver Set,10.0000
13,otyme@dayrep.com,Otto Tyme,2508 W Shaw Ave,Fresno,CA,93711,1040,2010-03-11 00:00:00.000,644167 329790 0456,2013-12-31 00:00:00.000,111.0000,Rodeway Express,2010-03-14 00:00:00.000,43,4,1,Tennis Balls,8.0000
13,otyme@dayrep.com,Otto Tyme,2508 W Shaw Ave,Fresno,CA,93711,1040,2010-03-11 00:00:00.000,644167 329790 0456,2013-12-31 00:00:00.000,111.0000,Rodeway Express,2010-03-14 00:00:00.000,12,5,1,Work Pants,38.0000
8,afirenzergon@gustr.com,Alma Firenzergon,415 E Olive Ave,Fresno,CA,93728,1041,2010-03-11 00:00:00.000,487 57329 07655 320,2011-07-31 00:00:00.000,430.0000,JiffyEx,2010-03-17 00:00:00.000,45,1,1,12 Pack Golf Balls,20.0000
8,afirenzergon@gustr.com,Alma Firenzergon,415 E Olive Ave,Fresno,CA,93728,1041,2010-03-11 00:00:00.000,487 57329 07655 320,2011-07-31 00:00:00.000,430.0000,JiffyEx,2010-03-17 00:00:00.000,11,2,5,Courdory Pants,24.0000
8,afirenzergon@gustr.com,Alma Firenzergon,415 E Olive Ave,Fresno,CA,93728,1041,2010-03-11 00:00:00.000,487 57329 07655 320,2011-07-31 00:00:00.000,430.0000,JiffyEx,2010-03-17 00:00:00.000,34,3,1,Power Washer,290.0000
20,iquitten@dayrep.com,Ima Quittin,2677 Industrial Circle Dr,Columbus,OH,43260,1042,2010-03-12 00:00:00.000,4556 742 58 2437,2011-06-30 00:00:00.000,1265.0000,JiffyEx,2010-03-15 00:00:00.000,30,1,2,19.2v Drill Driver Set,90.0000
20,iquitten@dayrep.com,Ima Quittin,2677 Industrial Circle Dr,Columbus,OH,43260,1042,2010-03-12 00:00:00.000,4556 742 58 2437,2011-06-30 00:00:00.000,1265.0000,JiffyEx,2010-03-15 00:00:00.000,20,2,5,Blu-Ray DVD Player,150.0000
20,iquitten@dayrep.com,Ima Quittin,2677 Industrial Circle Dr,Columbus,OH,43260,1042,2010-03-12 00:00:00.000,4556 742 58 2437,2011-06-30 00:00:00.000,1265.0000,JiffyEx,2010-03-15 00:00:00.000,37,3,1,Drill Bit Set,25.0000
20,iquitten@dayrep.com,Ima Quittin,2677 Industrial Circle Dr,Columbus,OH,43260,1042,2010-03-12 00:00:00.000,4556 742 58 2437,2011-06-30 00:00:00.000,1265.0000,JiffyEx,2010-03-15 00:00:00.000,24,4,1,PC Webcam,20.0000
20,iquitten@dayrep.com,Ima Quittin,2677 Industrial Circle Dr,Columbus,OH,43260,1042,2010-03-12 00:00:00.000,4556 742 58 2437,2011-06-30 00:00:00.000,1265.0000,JiffyEx,2010-03-15 00:00:00.000,34,5,1,Power Washer,290.0000
4,gmoss@gustr.com,Growyn Moss,2021 K Street Nw,Washington,DC,20006,1043,2010-03-12 00:00:00.000,646045 4209176253,2015-12-31 00:00:00.000,85.0000,Postal Service,2010-03-15 00:00:00.000,25,1,5,Computer Mouse,10.0000
4,gmoss@gustr.com,Growyn Moss,2021 K Street Nw,Washington,DC,20006,1043,2010-03-12 00:00:00.000,646045 4209176253,2015-12-31 00:00:00.000,85.0000,Postal Service,2010-03-15 00:00:00.000,5,2,1,Running Pants,35.0000
15,vrhee@dayrep.com,Victor Rhee,1099 N Farcourt St,Orange,CA,92807,1044,2010-03-13 00:00:00.000,348965170555267,2010-11-30 00:00:00.000,55.0000,UDS,2010-03-22 00:00:00.000,17,1,1,Baseball Cap,10.0000
15,vrhee@dayrep.com,Victor Rhee,1099 N Farcourt St,Orange,CA,92807,1044,2010-03-13 00:00:00.000,348965170555267,2010-11-30 00:00:00.000,55.0000,UDS,2010-03-22 00:00:00.000,32,2,1,Lazer Level,45.0000
6,bitall@dayrep.com,Bette Itall,3250 Spring Grove Ave,Cincinnati,OH,45225,1045,2010-03-13 00:00:00.000,3405 739979 73834,2013-05-31 00:00:00.000,460.0000,Postal Service,2010-03-19 00:00:00.000,18,1,1,DVD Player,45.0000
6,bitall@dayrep.com,Bette Itall,3250 Spring Grove Ave,Cincinnati,OH,45225,1045,2010-03-13 00:00:00.000,3405 739979 73834,2013-05-31 00:00:00.000,460.0000,Postal Service,2010-03-19 00:00:00.000,10,2,2,Leather Jacket,95.0000
6,bitall@dayrep.com,Bette Itall,3250 Spring Grove Ave,Cincinnati,OH,45225,1045,2010-03-13 00:00:00.000,3405 739979 73834,2013-05-31 00:00:00.000,460.0000,Postal Service,2010-03-19 00:00:00.000,51,3,5,Soccer Ball,45.0000
23,meyezing@dayrep.com,Martin Eyezing,627 Aviation Way,Manhatttan Beach,CA,90266,1046,2010-03-13 00:00:00.000,453 95801 07450 325,2010-04-30 00:00:00.000,278.0000,JiffyEx,2010-03-16 00:00:00.000,45,1,3,12 Pack Golf Balls,20.0000
23,meyezing@dayrep.com,Martin Eyezing,627 Aviation Way,Manhatttan Beach,CA,90266,1046,2010-03-13 00:00:00.000,453 95801 07450 325,2010-04-30 00:00:00.000,278.0000,JiffyEx,2010-03-16 00:00:00.000,30,2,1,19.2v Drill Driver Set,90.0000
23,meyezing@dayrep.com,Martin Eyezing,627 Aviation Way,Manhatttan Beach,CA,90266,1046,2010-03-13 00:00:00.000,453 95801 07450 325,2010-04-30 00:00:00.000,278.0000,JiffyEx,2010-03-16 00:00:00.000,37,3,1,Drill Bit Set,25.0000
23,meyezing@dayrep.com,Martin Eyezing,627 Aviation Way,Manhatttan Beach,CA,90266,1046,2010-03-13 00:00:00.000,453 95801 07450 325,2010-04-30 00:00:00.000,278.0000,JiffyEx,2010-03-16 00:00:00.000,10,4,1,Leather Jacket,95.0000
23,meyezing@dayrep.com,Martin Eyezing,627 Aviation Way,Manhatttan Beach,CA,90266,1046,2010-03-13 00:00:00.000,453 95801 07450 325,2010-04-30 00:00:00.000,278.0000,JiffyEx,2010-03-16 00:00:00.000,13,5,1,Work Gloves,8.0000
17,tpani@dayrep.com,Tim Pani,3433 E Widget Ave,Palo Alto,CA,92711,1047,2010-03-14 00:00:00.000,487 57329 07655 320,2011-07-31 00:00:00.000,1412.0000,Postal Service,2010-03-17 00:00:00.000,31,1,1,"10"" Miter Saw",200.0000
17,tpani@dayrep.com,Tim Pani,3433 E Widget Ave,Palo Alto,CA,92711,1047,2010-03-14 00:00:00.000,487 57329 07655 320,2011-07-31 00:00:00.000,1412.0000,Postal Service,2010-03-17 00:00:00.000,27,2,4,"20"" LCD Monitor",300.0000
17,tpani@dayrep.com,Tim Pani,3433 E Widget Ave,Palo Alto,CA,92711,1047,2010-03-14 00:00:00.000,487 57329 07655 320,2011-07-31 00:00:00.000,1412.0000,Postal Service,2010-03-17 00:00:00.000,14,3,1,Comfor-fit Tee,12.0000
10,ktain@superrito.com,Kurt Tain,7833 N Ridge Rd,Sacramento,CA,91355,1048,2010-03-14 00:00:00.000,4485233595189,2013-03-31 00:00:00.000,165.0000,JiffyEx,2010-03-23 00:00:00.000,44,1,1,Basketball,35.0000
10,ktain@superrito.com,Kurt Tain,7833 N Ridge Rd,Sacramento,CA,91355,1048,2010-03-14 00:00:00.000,4485233595189,2013-03-31 00:00:00.000,165.0000,JiffyEx,2010-03-23 00:00:00.000,8,2,1,Cool Jeans,45.0000
10,ktain@superrito.com,Kurt Tain,7833 N Ridge Rd,Sacramento,CA,91355,1048,2010-03-14 00:00:00.000,4485233595189,2013-03-31 00:00:00.000,165.0000,JiffyEx,2010-03-23 00:00:00.000,40,3,1,Monsignor Coffee,20.0000
10,ktain@superrito.com,Kurt Tain,7833 N Ridge Rd,Sacramento,CA,91355,1048,2010-03-14 00:00:00.000,4485233595189,2013-03-31 00:00:00.000,165.0000,JiffyEx,2010-03-23 00:00:00.000,46,4,1,Pro. Football,65.0000
4,gmoss@gustr.com,Growyn Moss,2021 K Street Nw,Washington,DC,20006,1049,2010-03-14 00:00:00.000,646045 4209176253,2015-12-31 00:00:00.000,1608.0000,JiffyEx,2010-03-17 00:00:00.000,29,1,3,18v Drill Driver Set,90.0000
4,gmoss@gustr.com,Growyn Moss,2021 K Street Nw,Washington,DC,20006,1049,2010-03-14 00:00:00.000,646045 4209176253,2015-12-31 00:00:00.000,1608.0000,JiffyEx,2010-03-17 00:00:00.000,22,2,1,"50"" LCD HD TV",1300.0000
4,gmoss@gustr.com,Growyn Moss,2021 K Street Nw,Washington,DC,20006,1049,2010-03-14 00:00:00.000,646045 4209176253,2015-12-31 00:00:00.000,1608.0000,JiffyEx,2010-03-17 00:00:00.000,17,3,3,Baseball Cap,10.0000
4,gmoss@gustr.com,Growyn Moss,2021 K Street Nw,Washington,DC,20006,1049,2010-03-14 00:00:00.000,646045 4209176253,2015-12-31 00:00:00.000,1608.0000,JiffyEx,2010-03-17 00:00:00.000,6,4,1,Wool Socks,8.0000
9,gtofwind@dayrep.com,Gus Tofwind,882 W Easton Wy,Los Angeles,CA,90084,1050,2010-03-15 00:00:00.000,370132085589607,2012-04-30 00:00:00.000,430.0000,JiffyEx,2010-03-21 00:00:00.000,24,1,4,PC Webcam,20.0000
9,gtofwind@dayrep.com,Gus Tofwind,882 W Easton Wy,Los Angeles,CA,90084,1050,2010-03-15 00:00:00.000,370132085589607,2012-04-30 00:00:00.000,430.0000,JiffyEx,2010-03-21 00:00:00.000,52,2,4,Steam Iron,15.0000
9,gtofwind@dayrep.com,Gus Tofwind,882 W Easton Wy,Los Angeles,CA,90084,1050,2010-03-15 00:00:00.000,370132085589607,2012-04-30 00:00:00.000,430.0000,JiffyEx,2010-03-21 00:00:00.000,33,3,1,Table Saw,290.0000
1,lkarforless@superrito.com,Lisa Karforless,1555 W Lane Ave,Columbus,OH,43221,1051,2010-03-17 00:00:00.000,453 20915 11179 671,2010-07-31 00:00:00.000,488.9000,Rodeway Express,2010-03-29 00:00:00.000,28,1,2,"17"" LCD Monitor",150.0000
1,lkarforless@superrito.com,Lisa Karforless,1555 W Lane Ave,Columbus,OH,43221,1051,2010-03-17 00:00:00.000,453 20915 11179 671,2010-07-31 00:00:00.000,488.9000,Rodeway Express,2010-03-29 00:00:00.000,24,2,4,PC Webcam,20.0000
1,lkarforless@superrito.com,Lisa Karforless,1555 W Lane Ave,Columbus,OH,43221,1051,2010-03-17 00:00:00.000,453 20915 11179 671,2010-07-31 00:00:00.000,488.9000,Rodeway Express,2010-03-29 00:00:00.000,46,3,1,Pro. Football,65.0000
1,lkarforless@superrito.com,Lisa Karforless,1555 W Lane Ave,Columbus,OH,43221,1051,2010-03-17 00:00:00.000,453 20915 11179 671,2010-07-31 00:00:00.000,488.9000,Rodeway Express,2010-03-29 00:00:00.000,2,4,2,Sledge Hammer,21.9500
25,sbeeches@dayrep.com,Sandy Beeches,2401 Wisconsin Ave NW,Washington,DC,20559,1052,2010-03-18 00:00:00.000,549978 943291 5127,2010-08-31 00:00:00.000,96.0000,JiffyEx,2010-03-26 00:00:00.000,42,1,1,Tennis Racket,50.0000
25,sbeeches@dayrep.com,Sandy Beeches,2401 Wisconsin Ave NW,Washington,DC,20559,1052,2010-03-18 00:00:00.000,549978 943291 5127,2010-08-31 00:00:00.000,96.0000,JiffyEx,2010-03-26 00:00:00.000,13,2,1,Work Gloves,8.0000
25,sbeeches@dayrep.com,Sandy Beeches,2401 Wisconsin Ave NW,Washington,DC,20559,1052,2010-03-18 00:00:00.000,549978 943291 5127,2010-08-31 00:00:00.000,96.0000,JiffyEx,2010-03-26 00:00:00.000,12,3,1,Work Pants,38.0000
16,ojouglad@gustr.com,Oren Jouglad,1033 N Sycamore Ave.,Los Angeles,CA,90038,1053,2010-03-19 00:00:00.000,4929163190651,2011-07-31 00:00:00.000,2020.0000,Postal Service,2010-03-22 00:00:00.000,45,1,1,12 Pack Golf Balls,20.0000
16,ojouglad@gustr.com,Oren Jouglad,1033 N Sycamore Ave.,Los Angeles,CA,90038,1053,2010-03-19 00:00:00.000,4929163190651,2011-07-31 00:00:00.000,2020.0000,Postal Service,2010-03-22 00:00:00.000,23,2,1,"65"" LCD HD TV",1900.0000
16,ojouglad@gustr.com,Oren Jouglad,1033 N Sycamore Ave.,Los Angeles,CA,90038,1053,2010-03-19 00:00:00.000,4929163190651,2011-07-31 00:00:00.000,2020.0000,Postal Service,2010-03-22 00:00:00.000,48,3,5,Heart Monitor,20.0000
15,vrhee@dayrep.com,Victor Rhee,1099 N Farcourt St,Orange,CA,92807,1054,2010-03-19 00:00:00.000,348965170555267,2010-11-30 00:00:00.000,399.7500,UDS,2010-03-22 00:00:00.000,27,1,1,"20"" LCD Monitor",300.0000
15,vrhee@dayrep.com,Victor Rhee,1099 N Farcourt St,Orange,CA,92807,1054,2010-03-19 00:00:00.000,348965170555267,2010-11-30 00:00:00.000,399.7500,UDS,2010-03-22 00:00:00.000,3,2,5,Rip Claw Hammer,19.9500
12,afresco@dayrep.com,Al Fresco,12345 E 67th Ave NW,Takoma Park,MD,24512,1055,2010-03-19 00:00:00.000,4916934026637,2011-11-30 00:00:00.000,5765.0000,UDS,2010-03-22 00:00:00.000,23,1,3,"65"" LCD HD TV",1900.0000
12,afresco@dayrep.com,Al Fresco,12345 E 67th Ave NW,Takoma Park,MD,24512,1055,2010-03-19 00:00:00.000,4916934026637,2011-11-30 00:00:00.000,5765.0000,UDS,2010-03-22 00:00:00.000,7,2,1,Squeaky Sneaks,65.0000
4,gmoss@gustr.com,Growyn Moss,2021 K Street Nw,Washington,DC,20006,1056,2010-03-19 00:00:00.000,646045 4209176253,2015-12-31 00:00:00.000,142.0000,UDS,2010-03-31 00:00:00.000,25,1,1,Computer Mouse,10.0000
4,gmoss@gustr.com,Growyn Moss,2021 K Street Nw,Washington,DC,20006,1056,2010-03-19 00:00:00.000,646045 4209176253,2015-12-31 00:00:00.000,142.0000,UDS,2010-03-31 00:00:00.000,26,2,1,Ergonomic Keyboard,22.0000
4,gmoss@gustr.com,Growyn Moss,2021 K Street Nw,Washington,DC,20006,1056,2010-03-19 00:00:00.000,646045 4209176253,2015-12-31 00:00:00.000,142.0000,UDS,2010-03-31 00:00:00.000,40,3,5,Monsignor Coffee,20.0000
4,gmoss@gustr.com,Growyn Moss,2021 K Street Nw,Washington,DC,20006,1056,2010-03-19 00:00:00.000,646045 4209176253,2015-12-31 00:00:00.000,142.0000,UDS,2010-03-31 00:00:00.000,36,4,1,Screwdriver Set,10.0000
2,jking@gustr.com,Joe King,11 E Rancho Madera Rd,Madison,WI,53707,1057,2010-03-20 00:00:00.000,520805 862793 6369,2011-12-31 00:00:00.000,3475.0000,Rodeway Express,2010-03-25 00:00:00.000,21,1,1,"40"" LCD HD TV",1000.0000
2,jking@gustr.com,Joe King,11 E Rancho Madera Rd,Madison,WI,53707,1057,2010-03-20 00:00:00.000,520805 862793 6369,2011-12-31 00:00:00.000,3475.0000,Rodeway Express,2010-03-25 00:00:00.000,23,2,1,"65"" LCD HD TV",1900.0000
2,jking@gustr.com,Joe King,11 E Rancho Madera Rd,Madison,WI,53707,1057,2010-03-20 00:00:00.000,520805 862793 6369,2011-12-31 00:00:00.000,3475.0000,Rodeway Express,2010-03-25 00:00:00.000,39,3,1,Crock Pot,25.0000
2,jking@gustr.com,Joe King,11 E Rancho Madera Rd,Madison,WI,53707,1057,2010-03-20 00:00:00.000,520805 862793 6369,2011-12-31 00:00:00.000,3475.0000,Rodeway Express,2010-03-25 00:00:00.000,9,4,5,Denim Jacket,60.0000
2,jking@gustr.com,Joe King,11 E Rancho Madera Rd,Madison,WI,53707,1057,2010-03-20 00:00:00.000,520805 862793 6369,2011-12-31 00:00:00.000,3475.0000,Rodeway Express,2010-03-25 00:00:00.000,42,5,5,Tennis Racket,50.0000
13,otyme@dayrep.com,Otto Tyme,2508 W Shaw Ave,Fresno,CA,93711,1058,2010-03-20 00:00:00.000,644167 329790 0456,2013-12-31 00:00:00.000,39.9500,JiffyEx,2010-03-23 00:00:00.000,49,1,1,Pedometer,10.0000
13,otyme@dayrep.com,Otto Tyme,2508 W Shaw Ave,Fresno,CA,93711,1058,2010-03-20 00:00:00.000,644167 329790 0456,2013-12-31 00:00:00.000,39.9500,JiffyEx,2010-03-23 00:00:00.000,2,2,1,Sledge Hammer,21.9500
13,otyme@dayrep.com,Otto Tyme,2508 W Shaw Ave,Fresno,CA,93711,1058,2010-03-20 00:00:00.000,644167 329790 0456,2013-12-31 00:00:00.000,39.9500,JiffyEx,2010-03-23 00:00:00.000,6,3,1,Wool Socks,8.0000
19,tanott@gustr.com,Ty Anott,789 E Mercy Ave,Phoenix,AZ,85038,1059,2010-03-21 00:00:00.000,5385 4981 5320 9929,2011-04-30 00:00:00.000,179.0000,UDS,2010-03-31 00:00:00.000,17,1,5,Baseball Cap,10.0000
19,tanott@gustr.com,Ty Anott,789 E Mercy Ave,Phoenix,AZ,85038,1059,2010-03-21 00:00:00.000,5385 4981 5320 9929,2011-04-30 00:00:00.000,179.0000,UDS,2010-03-31 00:00:00.000,8,2,1,Cool Jeans,45.0000
19,tanott@gustr.com,Ty Anott,789 E Mercy Ave,Phoenix,AZ,85038,1059,2010-03-21 00:00:00.000,5385 4981 5320 9929,2011-04-30 00:00:00.000,179.0000,UDS,2010-03-31 00:00:00.000,11,3,1,Courdory Pants,24.0000
19,tanott@gustr.com,Ty Anott,789 E Mercy Ave,Phoenix,AZ,85038,1059,2010-03-21 00:00:00.000,5385 4981 5320 9929,2011-04-30 00:00:00.000,179.0000,UDS,2010-03-31 00:00:00.000,52,4,4,Steam Iron,15.0000
2,jking@gustr.com,Joe King,11 E Rancho Madera Rd,Madison,WI,53707,1060,2010-03-21 00:00:00.000,520805 862793 6369,2011-12-31 00:00:00.000,491.0000,JiffyEx,2010-03-24 00:00:00.000,28,1,1,"17"" LCD Monitor",150.0000
2,jking@gustr.com,Joe King,11 E Rancho Madera Rd,Madison,WI,53707,1060,2010-03-21 00:00:00.000,520805 862793 6369,2011-12-31 00:00:00.000,491.0000,JiffyEx,2010-03-24 00:00:00.000,11,2,4,Courdory Pants,24.0000
2,jking@gustr.com,Joe King,11 E Rancho Madera Rd,Madison,WI,53707,1060,2010-03-21 00:00:00.000,520805 862793 6369,2011-12-31 00:00:00.000,491.0000,JiffyEx,2010-03-24 00:00:00.000,39,3,2,Crock Pot,25.0000
2,jking@gustr.com,Joe King,11 E Rancho Madera Rd,Madison,WI,53707,1060,2010-03-21 00:00:00.000,520805 862793 6369,2011-12-31 00:00:00.000,491.0000,JiffyEx,2010-03-24 00:00:00.000,18,4,3,DVD Player,45.0000
2,jking@gustr.com,Joe King,11 E Rancho Madera Rd,Madison,WI,53707,1060,2010-03-21 00:00:00.000,520805 862793 6369,2011-12-31 00:00:00.000,491.0000,JiffyEx,2010-03-24 00:00:00.000,24,5,3,PC Webcam,20.0000
7,bdehatchett@dayrep.com,Barry DeHatchett,9022 E Merchant Wy,Fairfield,IA,52556,1061,2010-03-21 00:00:00.000,4220844936831,2010-03-31 00:00:00.000,130.0000,UDS,2010-03-26 00:00:00.000,7,1,2,Squeaky Sneaks,65.0000
